date,lat,lng,elevation,mean_temp,pano_id,season
2020-02,29.04748920186844,111.9609755819104,34.0,10.007142857142856,CAoSFkNJSE0wb2dLRUlDQWdJRHFxOEhnUkE.,winter
2017-08,29.04972220714931,66.7308333020504,2415.0,21.24642857142857,CAoSF0NJSE0wb2dLRUlDQWdJRDRzX193aVFF,summer
2022-11,29.05415951969266,71.29224288484001,107.0,22.49642857142857,CAoSF0NJSE0wb2dLRUlDQWdJRC0wTXJzaVFF,fall
2021-10,29.06323420809818,113.1608119553536,55.0,18.657142857142855,CAoSF0NJSE0wb2dLRUlDQWdJQ0c0UC1zMHdF,fall
2021-04,29.07398096173446,79.42945753158716,251.0,27.314285714285713,CAoSFkNJSE0wb2dLRUlDQWdJRHFyYU9STkE.,spring
2018-07,29.08206489853908,83.92502831768701,3618.0,14.475,CAoSFkNJSE0wb2dLRUlDQWdJRDR3cGpvSFE.,summer
2021-12,29.08246788138331,73.50130764487764,163.0,15.264285714285714,CAoSF0NJSE0wb2dLRUlDQWdJQ21wcUhwMkFF,winter
2014-02,29.08999166962786,33.44910826998275,488.0,13.560714285714285,CAoSF0NJSE0wb2dLRUlDQWdJRHFqWWUzbVFF,winter
2020-08,29.09054868738986,55.35987570748463,1791.0,30.589285714285715,CAoSF0NJSE0wb2dLRUlDQWdJRHF5NWpJaHdF,summer
2021-08,29.0914477929868,65.79128274505888,1159.0,30.13214285714286,CAoSFkNJSE0wb2dLRUlDQWdJRGE0Yy1GRWc.,summer
2020-07,29.09233140340272,92.68030163809979,3539.0,15.200000000000001,CAoSF0NJSE0wb2dLRUlDQWdJRHkwOVREdGdF,summer
2021-04,29.09564631631655,57.59088782261723,3341.0,8.614285714285714,CAoSF0NJSE0wb2dLRUlDQWdJRHF4Y3Fwd2dF,spring
2023-03,29.10914857917782,76.87421102592893,231.0,21.557142857142857,CAoSFkNJSE0wb2dLRUlDQWdJRGh5b3YxWGc.,spring
2023-01,29.11073540813184,46.69319092846209,283.0,10.542857142857143,CAoSF0NJSE0wb2dLRUlDQWdJQ0I1Nlhrb3dF,winter
2021-05,29.11284448626903,93.45142816201077,2989.0,12.578571428571427,CAoSF0NJSE0wb2dLRUlDQWdJRHF2Wks5N1FF,spring
2015-04,29.1190238242945,40.09217698088709,792.0,19.514285714285712,CAoSFkNJSE0wb2dLRUlDQWdJRHF4Y2VzV3c.,spring
2015-07,29.11969560660446,71.21966570550126,105.0,32.971428571428575,CAoSFkNJSE0wb2dLRUlDQWdJRDQwLXJ4WlE.,summer
2019-04,29.12454446073299,83.88879500772131,3930.0,4.75,CAoSFkNJSE0wb2dLRUlDQWdJRDQ0ZDItQWc.,spring
2023-04,29.12459309853752,72.17784730873495,128.0,28.77857142857143,CAoSF0NJSE0wb2dLRUlDQWdJRFJ1dG5pbHdF,spring
2021-05,29.125613290945,93.8761621803584,2976.0,12.307142857142859,CAoSFkNJSE0wb2dLRUlDQWdJRHF2Wks5VVE.,spring
2017-09,29.12749450695406,88.99220790271667,3889.0,12.642857142857142,CAoSF0NJSE0wb2dLRUlDQWdJQ2swTjNkZ1FF,fall
2019-11,29.12910155955753,71.78099127552738,123.0,20.314285714285713,CAoSF0NJSE0wb2dLRUlDQWdJQ2MtNW1LblFF,fall
2020-09,29.13119796325313,61.52446078334761,1180.0,25.035714285714285,CAoSF0NJSE0wb2dLRUlDQWdJQ0MyX3VsOFFF,fall
2016-06,29.1394320148872,91.80647698251894,3704.0,13.424999999999999,CAoSFkNJSE0wb2dLRUlDQWdJRGNyY1BBYXc.,summer
2016-01,29.15000002850239,35.39999999030467,1189.0,8.114285714285714,CAoSF0NJSE0wb2dLRUlDQWdJREVoUEwxdXdF,winter
2017-01,29.15000002850239,35.39999999030467,1189.0,8.296428571428573,CAoSF0NJSE0wb2dLRUlDQWdJREVoUEtONUFF,winter
2020-01,29.15102439419687,90.49366020210351,4454.0,-5.978571428571429,CAoSFkNJSE0wb2dLRUlDQWdJQ3M1dWl4THc.,winter
2022-03,29.15218622945856,58.36401374313479,1127.0,22.060714285714287,CAoSFkNJSE0wb2dLRUlDQWdJQ1doXzZCUUE.,spring
2024-10,29.15324412248294,44.30669930411211,419.0,25.410714285714285,CAoSFkNJSE0wb2dLRUlDQWdJQ1hwNGloU3c.,fall
2023-10,29.1610772990595,73.89419502383686,194.0,27.535714285714285,olJk0LP4MLo1pAmfdHcfww,fall
2021-04,29.1664132895012,80.05983590523597,1330.0,20.535714285714285,CAoSF0NJSE0wb2dLRUlDQWdJRHFoWk96LUFF,spring
2025-08,29.18333330449851,70.31666666181142,97.0,32.30357142857143,CAoSHENJQUJJaEFXaEdiMm10dGJMWFZJVzNNSEpydUg.,summer
2019-04,29.1925965095259,52.63259040288816,1583.0,13.953571428571427,CAoSF0NJSE0wb2dLRUlDQWdJRHFnOWZKcXdF,spring
2023-03,29.20813649103136,50.31110240892908,5.0,19.839285714285715,CAoSF0NJSE0wb2dLRUlDQWdJRGhoY0dZcndF,spring
2018-06,29.21147727226382,87.41484829679881,4299.0,12.217857142857143,CAoSFkNJSE0wb2dLRUlDQWdJQ0V6WUtDRFE.,summer
2017-07,29.21289401070586,84.08054502795873,4735.0,6.714285714285714,CAoSFkNJSE0wb2dLRUlDQWdJRHE4LUQ0UHc.,summer
2020-06,29.21414183162731,105.8019942635098,595.0,23.439285714285713,CAoSF0NJSE0wb2dLRUlDQWdJRHF3LVBtMndF,summer
2019-10,29.21810402835837,107.9090120448507,1030.0,15.942857142857141,CAoSF0NJSE0wb2dLRUlDQWdJRDAxLWYxMmdF,fall
2015-10,29.23178726036117,91.76363688450402,3560.0,6.8999999999999995,CAoSF0NJSE0wb2dLRUlDQWdJQzg0TXJCa0FF,fall
2023-01,29.23982391442133,71.72424261941626,119.0,11.685714285714285,CAoSF0NJSE0wb2dLRUlDQWdJQ0JpLUswckFF,winter
2023-10,29.24172016982125,55.63032886487469,1854.0,21.207142857142856,CAoSFkNJSE0wb2dLRUlDQWdJREg4SnJhTnc.,fall
2022-07,29.25257998090577,96.9310617375793,4774.0,4.689285714285715,CAoSFkNJSE0wb2dLRUlDQWdJRHVzTDNnQWc.,summer
2023-01,29.25891004453185,115.1022899660928,86.0,6.482142857142857,CAoSF0NJSE0wb2dLRUlDQWdJQ2hodlN4endF,winter
2015-02,29.28367779511646,106.5349100057321,208.0,12.15,CAoSF0NJSE0wb2dLRUlDQWdJREV6SlRNMkFF,winter
2015-02,29.28398776700113,106.5355007693334,210.0,12.135714285714286,CAoSF0NJSE0wb2dLRUlDQWdJREV6TlRNZ2dF,winter
2022-03,29.29724355476318,96.81361890103821,3946.0,-3.3214285714285716,CAoSF0NJSE0wb2dLRUlDQWdJRFdsdlRLb0FF,spring
2016-06,29.29749413724684,91.62036676384645,3739.0,12.857142857142858,CAoSF0NJSE0wb2dLRUlDQWdJRHFqYWJZa0FF,summer
2013-09,29.30783387986936,89.75015777820435,3791.0,11.235714285714286,CAoSFkNJSE0wb2dLRUlDQWdJRHFuZGlPUFE.,fall
2023-01,29.3115198839371,114.1751000175862,319.0,5.932142857142857,CAoSF0NJSE0wb2dLRUlDQWdJREJpOGZFNmdF,winter
2021-10,29.31964601124129,89.88333918928018,3742.0,11.867857142857144,CAoSFkNJSE0wb2dLRUlDQWdJQ0c0SVd0RXc.,fall
2020-02,29.32448857061314,78.3997343316116,236.0,15.221428571428572,CAoSF0NJSE0wb2dLRUlDQWdJQ3NoYm4wMUFF,winter
2022-04,29.33298529278834,51.26281930440368,108.0,29.885714285714283,CAoSF0NJSE0wb2dLRUlDQWdJQzJ1OTc0aWdF,spring
2022-06,29.34212420805429,105.8605908590104,318.0,24.939285714285713,CAoSFkNJSE0wb2dLRUlDQWdJQ08yZDJrRkE.,summer
2022-07,29.34456902531002,96.74257052854182,4303.0,9.692857142857141,CAoSFkNJSE0wb2dLRUlDQWdJQ3V3dXF4YkE.,summer
2019-11,29.34843831227457,69.55672445645408,830.0,16.517857142857142,CAoSF0NJSE0wb2dLRUlDQWdJRHE4X3pTcHdF,fall
2023-08,29.34854155811729,48.09983331644703,4.0,36.089285714285715,CAoSF0NJSE0wb2dLRUlDQWdJQ3B2cjZBalFF,summer
2016-04,29.34988489074978,71.0153253000812,106.0,28.90357142857143,CAoSFkNJSE0wb2dLRUlDQWdJRGNnXy1TRXc.,spring
2021-07,29.36154880869026,88.87553142886095,3839.0,15.257142857142856,CAoSF0NJSE0wb2dLRUlDQWdJQ2FqT0dHLXdF,summer
2016-05,29.36556990994129,88.00235368391044,4060.0,9.839285714285714,CAoSFkNJSE0wb2dLRUlDQWdJRHFqZGlGQmc.,spring
2018-11,29.39067213309682,65.51285022682598,884.0,15.692857142857141,CAoSF0NJSE0wb2dLRUlDQWdJRHF2ZDZfcHdF,fall
2022-04,29.39843183653299,50.6632652125694,0.0,25.90357142857143,CAoSF0NJSE0wb2dLRUlDQWdJRFduZHpkMHdF,spring
2020-01,29.40334951583862,69.41565947688642,756.0,9.457142857142857,CAoSF0NJSE0wb2dLRUlDQWdJRHE4OXlld2dF,winter
2020-08,29.40390104204543,109.2998593586943,750.0,25.021428571428572,CAoSF0NJSE0wb2dLRUlDQWdJQ0Npcm40OUFF,summer
2024-04,29.41226635260151,73.56530276322431,168.0,28.135714285714283,CAoSFkNJSE0wb2dLRUlDQWdJRERrTzZlZXc.,spring
2023-03,29.41423852843081,78.99562232063602,328.0,20.789285714285715,CAoSFkNJSE0wb2dLRUlDQWdJRGhoZVc4UEE.,spring
2018-06,29.41563798925675,86.72286219234319,4581.0,9.700000000000001,CAoSF0NJSE0wb2dLRUlDQWdJQ0V6ZHladXdF,summer
2020-09,29.415752914736,57.89746041467367,2078.0,18.425,CAoSFkNJSE0wb2dLRUlDQWdJRHFpNVRvRHc.,fall
2020-09,29.41999900470051,98.77213301955867,3904.0,11.025,CAoSF0NJSE0wb2dLRUlDQWdJRHFqY25TaEFF,fall
2018-07,29.42199521018748,85.23549649874845,4692.0,8.571428571428571,CAoSFkNJSE0wb2dLRUlDQWdJRHFxN3k1QXc.,summer
2023-02,29.42433193328197,48.34007013159392,3.0,14.757142857142856,CAoSF0NJSE0wb2dLRUlDQWdJQ2htSlhVckFF,winter
2021-03,29.43297734508539,42.24763757037925,597.0,19.38214285714286,CAoSF0NJSE0wb2dLRUlDQWdJRHF4Y3VoMGdF,spring
2019-11,29.43319532831692,69.63934837875726,846.0,15.917857142857143,CAoSFkNJSE0wb2dLRUlDQWdJQ2NodC03TFE.,fall
2022-12,29.43699638439322,67.99942317431262,132.0,15.814285714285715,CAoSF0NJSE0wb2dLRUlDQWdJQ0JzSldkOVFF,winter
2018-06,29.46548841832489,86.10849000081613,5062.0,4.817857142857143,CAoSFkNJSE0wb2dLRUlDQWdJQ0V6WUtuQ1E.,summer
2021-05,29.47674479769771,67.64441624320433,153.0,34.79642857142857,CAoSFkNJSE0wb2dLRUlDQWdJQ3EwSzZ4ZXc.,spring
2019-07,29.49966933966458,112.7974761740289,26.0,27.88214285714286,CAoSF0NJSE0wb2dLRUlDQWdJQ1Vfc0ttalFF,summer
2024-03,29.50371943095612,48.01808013353941,0.0,19.082142857142856,CAoSFkNJSE0wb2dLRUlDQWdJRDlncm15Vmc.,spring
2023-05,29.50649092410012,53.3210042757428,1584.0,23.42142857142857,CAoSF0NJSE0wb2dLRUlDQWdJQ3hocm1XX1FF,spring
2021-06,29.50762179923341,100.2538834322112,4456.0,7.235714285714286,CAoSF0NJSE0wb2dLRUlDQWdJRHEyTGVSN1FF,summer
2021-09,29.52537821195166,77.62780588052776,252.0,27.62142857142857,CAoSF0NJSE0wb2dLRUlDQWdJRDZzdHlfOVFF,fall
2022-08,29.54171441503932,73.70715340036631,170.0,29.732142857142858,CAoSFkNJSE0wb2dLRUlDQWdJQ3U1OExIYlE.,summer
2022-03,29.54474642007236,66.04072740401541,1009.0,22.45,CAoSF0NJSE0wb2dLRUlDQWdJRFdfT1NHendF,spring
2020-01,29.55706829894844,50.49895380207776,0.0,13.667857142857143,CAoSFkNJSE0wb2dLRUlDQWdJRHFoYVNzVkE.,winter
2025-10,29.56578796212012,91.032475973423,3629.0,11.6,CAoSHENJQUJJaEQ0MDJPZkJvcXo5Zm1nU3dWbmYtZlo.,fall
2023-05,29.58096632145971,58.97313993053696,387.0,34.29642857142857,CAoSFkNJSE0wb2dLRUlDQWdJQzEzSm5KV0E.,spring
2021-02,29.58232751392362,51.96903969453322,1995.0,8.539285714285715,CAoSF0NJSE0wb2dLRUlDQWdJQ3k5LXp0ckFF,winter
2017-09,29.58252817885147,103.3823841922542,980.0,20.532142857142855,CAoSFkNJSE0wb2dLRUlDQWdJRDRzOVdyYXc.,fall
2016-07,29.59244652640903,52.49622132312293,1545.0,31.307142857142857,CAoSFkNJSE0wb2dLRUlDQWdJQ0U2Y3EzRHc.,summer
2023-06,29.59300652491677,57.43791327739056,2212.0,24.707142857142856,CAoSFkNJSE0wb2dLRUlDQWdJQ0p1SVd6YkE.,summer
2014-11,29.6047569765234,91.13952203271676,3833.0,2.2035714285714287,CAoSFkNJSE0wb2dLRUlDQWdJQ0VoLTdKU2c.,fall
2018-07,29.61708826498908,84.38501740884804,4892.0,7.371428571428572,CAoSFkNJSE0wb2dLRUlDQWdJRHFxN3pDZHc.,summer
2019-05,29.62424089511583,69.9623412612315,905.0,27.760714285714283,CAoSF0NJSE0wb2dLRUlDQWdJREVpcTN2OXdF,spring
2022-08,29.63303641668475,74.05115288298403,180.0,29.792857142857144,CAoSFkNJSE0wb2dLRUlDQWdJRHV4b2pTUXc.,summer
2024-03,29.63318959118639,106.0380123203801,320.0,14.667857142857143,CAoSFkNJSE0wb2dLRUlDQWdJQzk2SnJiUmc.,spring
2021-01,29.63336350975027,35.33691053972507,1039.0,10.646428571428572,CAoSFkNJSE0wb2dLRUlDQWdJRHlnNl9TZVE.,winter
2022-01,29.63429452734762,81.08551029089855,2259.0,2.5321428571428575,CAoSF0NJSE0wb2dLRUlDQWdJRG1rLXFpb2dF,winter
2021-01,29.65083984891647,47.14260123532614,179.0,12.817857142857141,CAoSF0NJSE0wb2dLRUlDQWdJQ3k3UHFtaFFF,winter
2025-11,29.65090980954863,59.2732321098234,494.0,18.267857142857142,CAoSHENJQUJJaERHMERhNXBGZldidmdtVW9mVHFoTWo.,fall
2022-08,29.65569499900651,111.0592778308791,158.0,31.474999999999998,CAoSF0NJSE0wb2dLRUlDQWdJQ2UzNi1abHdF,summer
2017-08,29.66015811644332,56.31228667959351,2674.0,19.125,CAoSFkNJSE0wb2dLRUlDQWdJQ2tsT2Y4UkE.,summer
2019-06,29.66967827117639,74.75916875808281,197.0,34.92857142857143,CAoSFkNJSE0wb2dLRUlDQWdJRHEzZlM3TlE.,summer
2021-05,29.67002076492545,97.84409545877305,3813.0,8.410714285714286,CAoSFkNJSE0wb2dLRUlDQWdJREtuYS1fS1E.,spring
2018-03,29.6713981676848,50.39179631004527,0.0,21.425,CAoSFkNJSE0wb2dLRUlDQWdJQzQ2by1VTFE.,spring
2021-05,29.67252237570496,76.44665702139267,235.0,29.539285714285715,CAoSFkNJSE0wb2dLRUlDQWdJQ3FtSzJ0UUE.,spring
2026-01,29.67919382175413,65.94442613246315,937.0,7.760714285714286,CAoSHENJQUJJaEFMZnBzMWx2QTllZnJiR2ctVXhWOWU.,winter
2022-12,29.67970536160327,75.87857087787017,225.0,14.235714285714286,CAoSF0NJSE0wb2dLRUlDQWdJQ0JtSnFsNHdF,winter
2022-05,29.68462333044952,36.16440751641132,852.0,24.075,CAoSFkNJSE0wb2dLRUlDQWdJRDJ2ZUtCTlE.,spring
2021-08,29.69985342680699,113.9998106303789,50.0,27.974999999999998,CAoSF0NJSE0wb2dLRUlDQWdJQ2FxZTZaZ2dF,summer
2021-03,29.70597154271702,73.63760809037421,169.0,23.82857142857143,CAoSFkNJSE0wb2dLRUlDQWdJRHk2N2UxSlE.,spring
2016-06,29.71225193124621,84.07105581882963,4562.0,9.125,CAoSFkNJSE0wb2dLRUlDQWdJRDRnTkxRWWc.,summer
2020-03,29.71974449179173,38.69919669635632,596.0,17.314285714285713,CAoSF0NJSE0wb2dLRUlDQWdJRHM3dDJIbVFF,spring
2022-06,29.72445967362506,112.4245953837413,34.0,27.25714285714286,CAoSFkNJSE0wb2dLRUlDQWdJQ090OG1mTWc.,summer
2023-01,29.73258168468108,103.9855966973431,452.0,6.885714285714285,CAoSFkNJSE0wb2dLRUlDQWdJREI5cEtkTUE.,winter
2020-09,29.73369647723084,53.21206888674454,1577.0,24.77857142857143,CAoSF0NJSE0wb2dLRUlDQWdJREMzSlNWbmdF,fall
2019-01,29.73907088442106,40.10065843700613,673.0,10.103571428571428,CAoSF0NJSE0wb2dLRUlDQWdJRHFqZlNNaVFF,winter
2025-06,29.74655498952025,96.08695302134318,3043.0,14.50357142857143,CAoSFkNJSE0wb2dLRUo2YWh2LWg5YXVDWmc.,summer
2018-10,29.75534001674935,54.01667023424967,1802.0,19.36785714285714,CAoSFkNJSE0wb2dLRUlDQWdJREVqTUszY3c.,fall
2018-01,29.76020203525048,67.3018511327827,854.0,12.342857142857143,CAoSFkNJSE0wb2dLRUlDQWdJRDRzX193RGc.,winter
2018-09,29.7609226576158,94.1702375790986,3282.0,13.442857142857141,CAoSFkNJSE0wb2dLRUlDQWdJRDQ4SUhxZUE.,fall
2019-01,29.76235899270025,104.8519779608724,370.0,6.807142857142857,CAoSFkNJSE0wb2dLRUlDQWdJQ2t1ZENEVkE.,winter
2020-03,29.77104502447976,37.55182448373434,1004.0,14.660714285714286,CAoSFkNJSE0wb2dLRUlDQWdJRHFyWWlvUXc.,spring
2017-07,29.77974339236209,92.3754426120975,4962.0,5.664285714285714,CAoSF0NJSE0wb2dLRUlDQWdJRHFoYjNnNVFF,summer
2019-02,29.78478002313221,79.37172501067037,1539.0,7.882142857142857,CAoSF0NJSE0wb2dLRUlDQWdJRDA1OG1hNGdF,winter
2020-12,29.78763667970523,71.08805339742632,114.0,14.714285714285714,CAoSFkNJSE0wb2dLRUlDQWdJRHE0NjZzU0E.,winter
2025-06,29.78901998079541,91.50454003662182,3743.0,14.821428571428571,CAoSFkNJSE0wb2dLRUs3T2lvai1yc19mTFE.,summer
2022-08,29.79223003908435,96.70596330630485,4132.0,11.689285714285715,CAoSFkNJSE0wb2dLRUlDQWdJRHVzSjNYUnc.,summer
2021-10,29.79784829690589,113.0684671342001,27.0,18.407142857142855,CAoSF0NJSE0wb2dLRUlDQWdJQ0czTUduc2dF,fall
2022-10,29.80305758080378,40.23810973458733,620.0,26.075,CAoSFkNJSE0wb2dLRUlDQWdJRGU0ZTJ2ZWc.,fall
2018-12,29.80564668714172,42.01892330454198,543.0,13.142857142857142,CAoSF0NJSE0wb2dLRUlDQWdJRDQ0Ym4wd0FF,winter
2024-03,29.80861384339497,79.93340504711338,1584.0,13.028571428571428,CAoSFkNJSE0wb2dLRUlDQWdJRDkwb2llTHc.,spring
2020-03,29.81458308323432,105.0146674563363,399.0,15.092857142857143,CAoSF0NJSE0wb2dLRUlDQWdJRHFoY3J1OUFF,spring
2024-02,29.82932558492715,50.26010830248214,0.0,15.678571428571429,CAoSF0NJSE0wb2dLRUlDQWdJRGRvYWFiNkFF,winter
2022-02,29.83113318088833,52.04050017710426,2148.0,2.4642857142857144,CAoSFkNJSE0wb2dLRUlDQWdJQ1d4c0hQVmc.,winter
2018-10,29.83231871667374,111.8939139382024,55.0,17.875,CAoSF0NJSE0wb2dLRUlDQWdJREV2Ni1NN0FF,fall
2021-12,29.8336299204855,74.18693109949719,183.0,13.492857142857144,CAoSFkNJSE0wb2dLRUlDQWdJREdsODdYSVE.,winter
2020-01,29.83562972218302,112.3996708512053,34.0,4.985714285714286,CAoSF0NJSE0wb2dLRUlDQWdJRE9oZi11X2dF,winter
2022-02,29.85144163220906,58.1388990894314,430.0,18.04642857142857,CAoSF0NJSE0wb2dLRUlDQWdJRG05YzJ0cWdF,winter
2022-04,29.85513432032513,81.54056889151217,4699.0,-2.4107142857142856,CAoSF0NJSE0wb2dLRUlDQWdJQzIxODNhd3dF,spring
2022-10,29.85552666253126,43.14453612704183,414.0,28.285714285714285,CAoSF0NJSE0wb2dLRUlDQWdJRGVqWXZGbHdF,fall
2017-06,29.86958251989287,83.78222460131379,4709.0,5.9750000000000005,CAoSF0NJSE0wb2dLRUlDQWdJRHEzYlB4dkFF,summer
2024-06,29.87546541268713,56.23281235830548,2361.0,23.24285714285714,CAoSF0NJSE0wb2dLRUlDQWdNREEycnlvOWdF,summer
2025-06,29.87807996929859,92.70798999877246,4199.0,9.382142857142856,CAoSFkNJSE0wb2dLRU4yb3M4TDdpX0R6UkE.,summer
2021-06,29.8820369236351,93.25683348547193,3409.0,14.87142857142857,CAoSF0NJSE0wb2dLRUlDQWdJQ3E0NENubHdF,summer
2018-10,29.88241896538415,75.70265807383335,220.0,24.360714285714288,CAoSFkNJSE0wb2dLRUlDQWdJRHF5X2pwVWc.,fall
2018-12,29.88559146828878,56.97924040960342,2082.0,7.935714285714285,CAoSF0NJSE0wb2dLRUlDQWdJRHE2NGlHLVFF,winter
2017-04,29.88976326466763,112.4255882704819,37.0,17.40357142857143,CAoSF0NJSE0wb2dLRUlDQWdJQ2s0dS1oeWdF,spring
2019-08,29.89385018812979,38.63213483926933,585.0,31.964285714285715,CAoSFkNJSE0wb2dLRUlDQWdJQ01qSVNFRGc.,summer
2020-05,29.8965170892592,69.25107683108922,1173.0,27.407142857142855,CAoSFkNJSE0wb2dLRUlDQWdJQ2M3N08zRFE.,spring
2013-09,29.89712579967829,90.36256999467905,4381.0,6.714285714285714,CAoSF0NJSE0wb2dLRUlDQWdJRHFuYmlNN2dF,fall
2019-12,29.89755969107737,69.25207357083164,1169.0,11.635714285714286,CAoSF0NJSE0wb2dLRUlDQWdJQzhnSmF2M3dF,winter
2022-05,29.89840317223552,102.00846096218,3945.0,1.5392857142857144,CAoSFkNJSE0wb2dLRUlDQWdJRDIwT1d2WVE.,spring
2021-09,29.89875619888865,109.2864090447149,1197.0,20.521428571428572,CAoSFkNJSE0wb2dLRUlDQWdJQzZtYWFiRUE.,fall
2018-11,29.90304190420974,34.47823915773069,603.0,16.107142857142858,CAoSFkNJSE0wb2dLRUlDQWdJRDR1N3JxTkE.,fall
2025-06,29.90461397531315,95.4797710336095,2634.0,15.285714285714286,CAoSHENJQUJJaEFqVFpqeFJuUl90cHJwQ1dKd29mQUg.,summer
2021-07,29.91267196282718,92.3563156352836,4492.0,8.625,CAoSFkNJSE0wb2dLRUlDQWdJRHFzcmJoQ0E.,summer
2018-11,29.91344460795059,76.91033692527364,256.0,18.735714285714288,CAoSF0NJSE0wb2dLRUlDQWdJRGNoWm1mdHdF,fall
2021-06,29.92541122545953,99.06707004086572,2521.0,21.885714285714283,CAoSFkNJSE0wb2dLRUlDQWdJRHE5TWlzTlE.,summer
2019-10,29.92674552511577,54.2043824962317,1878.0,19.464285714285715,CAoSFkNJSE0wb2dLRUlDQWdJRHF2YzdpRVE.,fall
2016-09,29.93382932099703,36.13837868467433,915.0,25.860714285714288,CAoSFkNJSE0wb2dLRUlDQWdJQ0VxX2JJY1E.,fall
2021-12,29.94728669563663,58.3433573367958,255.0,14.717857142857143,CAoSF0NJSE0wb2dLRUlDQWdJQ0psLURGM0FF,winter
2019-03,29.95942856465546,55.34526038245833,1863.0,8.678571428571429,CAoSF0NJSE0wb2dLRUlDQWdJREVyTGo0cndF,spring
2018-03,29.96488947222575,107.828468281722,280.0,14.967857142857143,CAoSF0NJSE0wb2dLRUlDQWdJRHF3NU9uMUFF,spring
2023-03,29.96488970034225,71.64447131618137,122.0,21.99642857142857,CAoSFkNJSE0wb2dLRUlDQWdJRGhxNzdGQnc.,spring
2021-09,29.9650718130909,113.9432697577478,20.0,27.414285714285715,CAoSFkNJSE0wb2dLRUlDQWdJQ0JndmY0V3c.,fall
2020-06,29.96592313719168,105.1791914389013,408.0,25.417857142857144,CAoSFkNJSE0wb2dLRUlDQWdJRHlqYkh0Q1E.,summer
2019-09,29.9701710340845,109.556765011007,918.0,20.428571428571427,CAoSFkNJSE0wb2dLRUlDQWdJQzBfcnFyRUE.,fall
2019-12,29.97710441187735,42.10087803045042,495.0,12.475,CAoSF0NJSE0wb2dLRUlDQWdJRHEzWW1XOGdF,winter
2022-06,29.97878836419672,73.06452941852933,151.0,34.31428571428571,CAoSF0NJSE0wb2dLRUlDQWdJQ09fNUdQdlFF,summer
2023-01,29.98058596639234,106.2711869974111,219.0,6.964285714285714,CAoSFkNJSE0wb2dLRUlDQWdJREJ5UHJZSWc.,winter
2018-02,29.98243905172796,48.48413088657699,0.0,17.79285714285714,CAoSFkNJSE0wb2dLRUlDQWdJQzR1OU9aSnc.,winter
2019-09,29.98308366829714,109.5421981640902,536.0,22.910714285714285,CAoSF0NJSE0wb2dLRUlDQWdJQzBfdHJ1NlFF,fall
2023-06,29.98663840528491,81.90607947861434,3994.0,6.917857142857143,CAoSF0NJSE0wb2dLRUlDQWdJRHg4dXlya3dF,summer
2022-04,29.98715761182478,93.75244777095524,3393.0,5.878571428571428,CAoSF0NJSE0wb2dLRUlDQWdJRFdrX1M3a0FF,spring
2019-03,29.99637918102647,95.30779868767438,2428.0,5.3,CAoSF0NJSE0wb2dLRUlDQWdJQ2s4SXlGaVFF,spring
2018-02,3.104688388907269,-70.29573110743345,121.0,26.79642857142857,CAoSFkNJSE0wb2dLRUlDQWdJQ2t6TVB5Snc.,winter
2016-11,3.433977390423641,-72.7710103560919,249.0,25.728571428571428,CAoSF0NJSE0wb2dLRUlDQWdJRDQ1TktBbXdF,fall
2018-02,3.461718225413545,-69.83466848979056,150.0,26.95357142857143,CAoSFkNJSE0wb2dLRUlDQWdJQ2t6TVB3V0E.,winter
2025-06,3.557390192714974e-08,3.557390192714974e-08,0.0,25.37857142857143,CAoSHENJQUJJaERmeTNudlJtamZjUVg0QUVpMEdrX0E.,summer
2026-01,3.557390192714974e-08,3.557390192714974e-08,0.0,26.79642857142857,CAoSHENJQUJJaERkY0hmWnM4MVRLQTJudWNpWklOTGs.,winter
2019-10,3.621211470929031,-53.21015822843901,208.0,26.25714285714286,CAoSF0NJSE0wb2dLRUlDQWdJQ01qdGk2Z0FF,fall
2021-07,3.915555122655633,-60.02334028720315,114.0,24.49285714285714,CAoSF0NJSE0wb2dLRUlDQWdJQy1zY2JsMlFF,summer
2016-05,30.00693163733915,106.2355649557366,263.0,21.810714285714287,CAoSFkNJSE0wb2dLRUlDQWdJRHFqYmlLUUE.,spring
2020-10,30.01314999982666,54.37511288431728,1651.0,17.235714285714288,CAoSFkNJSE0wb2dLRUlDQWdJQ2l3SjNzTlE.,fall
2018-03,30.01316964569209,-98.0653193196058,292.0,17.775,CAoSF0NJSE0wb2dLRUlDQWdJQ0VvN2FYMkFF,spring
2017-04,30.01698466875736,95.93621236358976,4813.0,-6.303571428571429,CAoSFkNJSE0wb2dLRUlDQWdJQ2t3Sm5OQmc.,spring
2022-11,30.02049444064836,73.23040571987532,155.0,20.857142857142858,CAoSF0NJSE0wb2dLRUlDQWdJRC15cV9sNXdF,fall
2017-07,30.02196407765167,69.30745475697994,1231.0,27.582142857142856,CAoSF0NJSE0wb2dLRUlDQWdJQ0Vzb1A1eUFF,summer
2023-07,30.03360002419191,112.4235300101188,32.0,29.064285714285713,CAoSFkNJSE0wb2dLRUlDQWdJREp4bzJjYXc.,summer
2017-09,30.03392033109741,101.0173873910078,2550.0,17.532142857142855,CAoSFkNJSE0wb2dLRUlDQWdJQ0V6YnpOSVE.,fall
2018-09,30.03605349005666,83.47499980803182,4599.0,5.164285714285714,CAoSFkNJSE0wb2dLRUlDQWdJRHF6Y0tMUFE.,fall
